age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,join_year,join_month,join_day,last_visit_hour,last_visit_min,last_visit_sec,churn_risk_score
47,0,2,4,1,1,2,2,15,33.39,5735.19,29,1034.46,1,0,1,2,0,2017,11,9,21,17,14,0
36,0,1,2,1,0,2,0,23,47.51,33801.02,13,0.0,1,0,0,1,2,2015,7,3,7,12,43,1
62,1,0,2,1,1,2,1,11,81.0,3004.15,25,642.54,0,1,1,3,0,2016,12,9,2,41,21,1
13,1,1,0,1,1,0,1,9,1398.24,36768.95,23,688.07,1,0,1,2,0,2017,5,17,10,53,20,1
21,0,1,2,1,3,2,1,7,814.38,32697.94,18,652.27,0,1,0,1,0,2015,9,22,2,43,46,1
42,0,2,3,0,3,0,1,7,277.86,13453.78,6,782.38,1,0,0,1,2,2017,9,30,20,32,13,0
50,0,0,2,0,0,2,2,4,311.14,29068.86,9,1015.5,1,1,1,2,0,2016,9,24,7,42,31,1
42,0,0,3,0,1,1,1,15,30.72,49847.15,24,706.6,0,1,0,1,2,2015,11,7,18,53,32,0
62,0,1,5,1,3,2,2,13,81.02,27918.55,10,0.0,0,1,1,4,0,2017,6,22,11,33,15,0
18,1,0,2,0,0,2,2,25,311.72,23609.92,5,601.41,1,0,1,4,0,2017,4,25,1,8,19,1
23,1,2,5,0,3,3,0,23,158.24,18592.99,16,732.28,0,1,1,3,0,2017,2,21,12,33,27,0
37,0,0,5,0,3,1,2,9,34.49,17730.5,28,751.29,0,1,0,1,0,2017,11,16,1,10,33,0
10,1,0,0,0,1,1,1,12,501.1,11369.05,11,651.65,1,1,0,1,2,2016,2,4,6,27,54,1
62,1,0,4,1,3,0,2,5,657.75,24163.72,27,509.26,1,1,0,1,0,2016,4,25,6,48,55,0
30,1,0,4,0,3,2,0,13,50.63,16345.77,7,780.34,0,1,0,1,0,2016,12,4,9,29,18,0
28,1,2,0,1,1,0,2,9,1304.97,40547.29,13,592.37,0,1,0,1,0,2017,12,24,22,40,52,1
58,1,3,5,1,1,0,1,13,494.3,4112.49,19,645.41,1,0,0,1,0,2016,3,21,10,57,42,1
49,0,0,1,1,3,1,1,14,362.79,40941.53,22,0.0,1,0,0,1,0,2015,6,2,8,57,48,1
37,0,0,1,1,3,2,1,9,787.54,48306.26,7,705.83,0,1,0,1,0,2016,12,10,6,1,58,1
59,1,0,4,0,1,2,1,13,33.78,90026.83,11,835.55,0,1,0,1,1,2017,7,17,22,8,46,0
41,0,1,0,1,3,2,1,14,75.92,20523.96,14,607.41,1,0,0,1,0,2015,8,29,20,14,4,1
59,0,3,1,0,0,1,0,20,33.04,6788.61,11,1403.17,0,1,0,1,0,2017,4,22,14,46,24,1
57,0,1,5,1,3,3,1,18,44.45,9417.24,19,788.7,0,1,1,4,2,2016,9,12,1,12,45,0
20,1,0,3,1,0,2,0,11,150.96,15461.62,13,785.4,1,0,0,1,1,2016,1,7,2,31,45,0
45,1,1,0,1,3,1,0,10,1184.12,7909.16,8,521.06,1,1,1,3,0,2016,2,15,6,45,39,1
53,0,0,2,0,3,2,2,7,523.1,35051.7,5,0.0,1,0,0,1,0,2016,1,14,19,45,51,1
60,1,1,1,1,3,3,0,7,53.09,41603.33,21,747.32,0,1,0,1,0,2015,1,20,18,44,31,0
23,0,0,2,1,3,2,2,12,48.86,48102.67,27,629.59,0,1,1,3,2,2016,12,14,12,57,39,1
24,1,0,3,0,1,2,1,6,49.78,24255.14,15,765.77,0,1,0,1,0,2016,5,11,15,25,47,0
14,0,1,4,1,1,2,0,24,382.65,31798.05,21,709.26,0,1,1,0,0,2016,10,2,19,19,25,0
42,1,1,3,1,0,1,1,5,107.29,8281.33,5,759.53,0,1,1,4,0,2017,5,9,15,34,10,0
41,0,1,3,1,3,0,0,11,1582.26,17165.18,2,769.25,1,1,0,1,1,2016,5,10,11,49,55,0
45,0,2,5,0,3,2,1,13,319.29,44679.33,29,718.5,1,1,0,1,0,2015,6,13,18,42,24,0
11,0,1,2,1,1,2,0,16,532.8,26154.78,16,655.96,0,1,1,3,0,2017,4,3,7,45,51,1
30,1,2,4,1,0,2,2,19,30.37,36631.18,32,757.69,0,1,1,4,1,2015,11,29,17,59,1,0
21,0,0,4,1,1,2,0,15,32.31,95822.78,17,750.75,1,0,0,1,1,2015,9,1,18,17,56,0
40,1,0,0,1,0,1,0,13,79.22,46879.46,13,525.1,1,0,0,1,0,2015,5,14,23,21,22,1
60,0,2,3,0,3,1,2,23,70.59,63477.24,17,1179.31,1,0,1,2,1,2017,5,14,20,16,37,0
28,0,1,0,1,3,2,1,12,294.4,23075.78,12,644.64,1,0,1,4,2,2017,11,23,15,1,14,1
36,0,3,1,1,3,2,1,21,31.52,28147.66,6,704.5,0,1,1,0,0,2017,4,25,7,41,49,0
44,1,1,2,0,0,2,1,3,389.8,11636.59,29,1089.88,1,0,1,3,0,2015,10,24,14,31,28,1
19,0,0,0,1,3,0,1,8,626.67,43887.2,5,587.09,0,1,1,3,0,2016,12,7,14,53,55,1
45,1,1,1,0,1,0,2,16,409.11,45419.11,11,433.27,1,0,1,4,0,2015,8,17,3,11,33,0
35,0,1,3,1,3,1,1,12,41.66,8443.99,14,740.62,0,1,1,4,0,2015,9,20,0,57,40,0
23,0,3,2,1,3,1,0,3,95.32,27931.37,25,663.57,1,0,1,4,2,2017,9,14,21,34,38,1
63,1,0,3,0,1,3,2,4,212.61,76845.67,8,0.0,1,1,0,1,1,2015,4,5,9,48,56,0
11,0,1,3,1,3,1,1,15,343.48,7741.32,10,761.29,1,0,1,2,0,2017,10,15,4,36,49,0
54,0,0,0,0,3,2,1,17,31.41,22672.99,22,715.03,0,1,1,2,0,2017,12,4,6,14,5,1
46,1,1,3,0,0,0,2,10,484.42,61833.21,11,332.39,1,0,1,0,1,2016,1,4,3,53,57,0
40,1,0,2,0,1,2,0,10,163.89,17784.95,6,547.01,0,1,0,1,2,2017,9,18,10,54,17,1
61,0,1,0,1,0,2,1,16,46.23,37235.43,22,611.47,1,0,1,2,0,2016,5,29,12,10,21,1
32,1,1,1,0,1,0,1,13,291.59,7607.68,20,747.6,0,1,0,1,0,2017,1,27,5,59,57,0
64,0,0,5,1,0,2,1,18,129.24,28323.11,14,646.81,0,1,0,1,0,2017,7,10,16,49,58,1
58,1,0,1,1,3,0,0,15,804.19,5000.83,13,775.92,1,1,0,1,2,2015,12,16,18,2,17,0
47,0,0,1,0,1,2,0,15,31.67,11439.85,13,688.36,1,0,0,1,0,2016,8,9,2,46,30,1
26,1,3,3,0,0,3,1,6,49.14,37308.19,5,780.12,0,1,0,1,0,2017,3,16,17,25,50,0
28,0,3,4,0,0,2,0,13,112.4,39128.1,14,1063.36,0,1,0,1,0,2016,11,26,2,0,45,0
35,1,0,2,0,1,2,2,14,261.13,6877.77,14,955.88,0,1,0,1,2,2015,12,15,14,38,47,1
14,1,2,0,1,3,1,2,6,232.76,49055.59,22,704.4,0,1,0,1,0,2015,7,15,3,7,13,1
16,0,1,4,0,3,2,2,10,889.22,35321.16,20,0.0,1,1,0,1,0,2016,2,10,20,2,57,0
63,0,3,5,1,0,0,0,9,520.59,26233.65,14,797.96,1,0,1,2,0,2017,6,8,4,13,49,0
31,0,0,2,1,0,2,0,10,231.86,47452.31,14,636.9,1,0,1,4,2,2016,1,11,4,48,59,1
59,1,2,0,0,0,2,0,12,84.93,48937.74,26,704.99,1,0,0,1,0,2016,6,18,15,59,30,1
56,1,0,5,1,1,3,0,6,34.98,36335.19,12,700.5,0,1,0,1,0,2016,6,15,1,0,45,1
44,0,0,0,1,0,2,0,3,138.84,12033.84,29,639.24,1,0,0,1,2,2016,3,8,21,13,27,1
11,1,1,2,0,0,3,0,14,473.54,8872.82,6,669.67,1,0,1,2,0,2017,7,6,5,35,11,1
22,0,1,0,1,0,2,0,15,280.15,29414.79,29,1011.18,1,0,0,1,0,2016,8,4,20,23,44,1
24,0,1,4,0,3,3,0,4,224.91,45189.32,25,734.72,0,1,0,1,0,2015,9,11,7,4,40,0
39,1,1,0,1,3,1,0,13,108.03,13067.52,22,538.08,1,0,1,0,0,2017,6,29,20,41,15,1
60,0,2,4,1,1,0,2,10,236.51,10769.83,12,782.98,1,0,0,1,0,2017,8,2,8,42,26,0
38,1,2,5,0,1,2,0,10,218.78,33842.58,18,1033.74,1,0,1,0,0,2016,4,19,2,45,24,0
24,1,0,1,0,1,1,1,1,794.89,33336.66,13,685.17,0,1,0,1,0,2016,3,14,16,47,26,1
14,0,1,0,1,0,1,0,8,671.05,13323.37,8,660.05,1,0,0,1,0,2016,9,28,6,12,40,1
28,0,3,5,0,0,3,1,6,88.56,1635.75,22,605.81,0,1,0,1,2,2016,10,9,0,2,21,1
58,1,2,5,0,3,1,2,12,155.78,35036.76,8,1171.14,0,1,1,0,0,2015,1,30,16,25,32,1
26,0,0,4,1,0,1,2,10,32.71,93200.59,19,740.14,0,1,0,1,1,2015,2,2,10,0,12,0
36,1,1,0,1,0,2,0,22,156.83,1470.78,19,607.28,0,1,1,2,0,2015,10,12,11,57,18,1
31,0,0,5,1,0,1,2,11,336.38,17988.8,20,673.68,1,0,1,0,0,2015,7,20,17,22,9,1
58,0,1,5,1,0,1,0,19,198.28,2180.21,24,787.91,0,1,1,0,0,2017,3,7,5,42,6,0
44,1,0,0,1,1,1,1,16,120.16,32968.04,19,596.12,0,1,1,4,0,2016,1,12,22,51,4,1
25,0,2,5,0,0,0,1,20,379.89,49684.14,17,160.14,1,1,0,1,0,2016,4,17,15,5,2,1
14,1,0,1,0,1,2,1,23,43.72,43276.97,24,780.92,0,1,1,3,2,2015,11,23,13,53,23,0
59,1,1,2,0,3,2,0,9,50.76,24265.44,25,396.58,0,1,1,4,0,2016,7,28,1,18,14,1
48,1,0,0,1,3,2,0,8,46.21,28459.2,19,535.12,0,1,1,4,0,2015,7,26,6,52,28,1
18,0,0,0,1,3,2,1,15,30.58,39586.16,11,0.0,1,0,0,1,2,2017,12,6,22,35,20,1
44,1,0,1,0,3,3,0,6,103.82,10999.42,24,602.14,0,1,1,0,0,2016,4,9,17,33,58,1
35,0,1,4,1,1,2,1,23,453.56,47197.3,11,729.4,1,0,1,0,0,2015,2,22,18,48,18,0
44,1,0,1,1,0,2,2,12,349.42,25117.89,28,759.7,0,1,0,1,0,2017,3,13,16,45,26,0
19,1,0,5,0,3,1,0,22,271.55,35668.91,8,660.84,1,0,0,1,0,2015,7,15,12,42,15,1
59,1,3,5,0,1,1,0,14,313.69,4009.93,25,696.72,0,1,0,1,0,2015,5,15,2,53,48,1
63,0,0,3,0,3,2,1,13,116.45,15303.01,6,0.0,1,0,1,0,0,2015,1,6,12,54,16,0
31,1,1,0,1,1,1,1,22,973.04,41094.29,13,249.92,0,1,1,3,2,2017,11,13,22,22,53,1
56,1,1,1,1,3,1,1,9,754.03,7485.06,17,646.54,1,0,0,1,2,2015,3,16,15,25,18,1
53,0,0,4,0,0,1,0,15,55.98,8590.52,19,754.37,1,0,0,1,2,2016,11,21,5,28,41,0
11,0,1,1,0,3,2,0,6,166.56,14551.23,9,795.87,0,1,1,2,0,2017,8,23,2,43,45,0
46,0,1,1,1,3,2,0,20,31.8,29577.8,9,0.0,0,1,1,3,0,2016,8,29,15,45,17,1
22,1,3,5,0,0,1,0,16,80.0,47735.86,7,717.25,0,1,1,0,0,2015,5,10,2,3,34,0
45,0,3,5,1,0,0,0,16,692.14,1535.82,29,758.51,1,0,0,1,0,2017,2,1,4,52,10,0
36,1,3,2,1,1,1,2,6,33.9,44997.56,13,683.2,0,1,1,0,0,2016,4,17,12,22,37,1
28,0,0,4,0,3,2,1,15,833.1,48835.92,20,792.8,0,1,0,1,0,2016,3,27,7,43,8,0
55,1,0,3,0,0,2,2,20,64.95,27907.73,16,0.0,0,1,1,4,2,2016,11,26,22,4,36,0
57,1,1,0,0,3,2,2,14,81.44,8627.21,6,0.0,0,1,1,2,0,2017,8,3,18,30,55,1
28,1,1,2,0,1,2,1,13,34.59,43380.49,24,681.5,0,1,0,1,0,2016,3,26,18,53,1,1
44,1,3,4,1,1,1,2,12,285.3,33099.11,26,738.98,0,1,1,4,2,2017,9,12,0,8,54,0
57,1,0,5,0,0,2,1,5,70.14,30633.96,22,946.63,1,0,1,0,2,2017,4,18,4,17,41,1
62,0,0,3,0,1,0,0,7,251.48,23371.21,11,1067.58,1,0,0,1,0,2015,2,6,3,54,30,0
57,1,1,5,0,0,2,2,21,170.94,32962.82,25,1126.0,1,0,0,1,0,2017,7,6,16,38,20,0
15,1,3,5,0,3,0,0,8,363.21,28868.45,18,765.68,1,0,0,1,0,2015,1,26,21,24,16,0
47,1,1,5,1,0,2,0,17,852.78,26409.65,28,651.0,1,0,1,4,0,2016,5,11,9,56,44,1
62,1,2,1,0,1,2,0,19,68.7,9918.47,11,624.02,0,1,0,1,0,2015,7,3,19,57,0,1
12,1,1,0,0,3,2,2,12,57.09,3406.56,15,632.81,0,1,0,1,0,2015,3,14,4,31,38,1
58,0,1,5,0,3,1,2,16,123.85,912.39,9,705.46,1,0,0,1,2,2015,8,30,19,7,17,0
53,1,0,0,1,0,3,0,16,183.51,24799.34,20,682.67,1,0,1,3,0,2017,2,13,5,37,30,1
24,0,1,5,1,1,1,1,13,1102.07,31937.67,1,0.0,1,1,0,1,1,2017,3,21,23,41,53,0
38,0,1,2,0,0,0,2,8,280.54,18534.38,12,645.51,0,1,1,4,2,2017,4,4,18,8,35,1
25,1,2,3,1,0,1,2,4,80.91,83152.7,13,0.0,0,1,0,1,1,2016,6,17,1,34,33,0
33,1,0,0,0,3,2,1,10,577.03,22531.2,6,622.29,1,1,0,1,0,2015,6,10,12,52,57,1
47,1,1,1,1,0,1,0,16,74.1,22604.06,6,270.0,0,1,1,3,1,2015,4,3,9,1,49,0
63,0,1,5,1,0,0,2,5,576.65,12600.77,6,769.97,0,1,1,0,0,2017,1,11,11,47,9,0
18,1,0,0,1,0,3,1,2,1125.82,22038.81,16,719.5,0,1,1,4,2,2016,9,22,19,26,30,1
24,1,1,2,0,3,2,0,9,180.57,43768.99,9,540.62,1,0,1,2,0,2015,6,22,12,51,50,0
53,0,2,0,1,0,2,1,13,49.89,46433.43,8,934.79,0,1,1,4,0,2016,3,8,2,8,4,1
24,1,2,0,1,0,1,0,6,57.39,8026.86,10,679.72,0,1,0,1,0,2015,2,11,20,1,45,1
57,0,1,1,0,1,3,1,13,32.45,37509.93,6,795.36,1,0,1,2,0,2015,7,17,18,54,4,0
60,0,0,2,0,0,2,1,17,230.81,16548.12,14,520.79,0,1,1,2,0,2016,5,5,10,12,31,1
61,1,3,5,0,3,2,2,13,156.22,36188.59,23,696.98,1,0,0,1,0,2017,10,3,17,38,15,1
63,1,2,2,1,3,3,2,7,39.88,1343.4,28,0.0,0,1,1,4,0,2015,8,27,12,48,51,1
39,0,2,2,0,0,2,1,11,1043.8,38069.61,14,501.99,1,0,0,1,0,2015,2,4,22,10,43,1
33,0,1,1,1,0,2,1,21,652.45,97252.79,12,732.81,0,1,1,2,1,2015,6,3,9,44,11,0
56,1,3,3,1,3,3,2,24,34.61,52827.1,8,816.45,0,1,0,1,1,2017,2,14,20,31,37,0
55,0,0,3,1,3,1,1,13,1369.01,82990.71,4,771.19,1,1,0,1,1,2017,9,9,2,14,38,0
33,0,1,5,1,0,3,0,4,500.44,24202.39,13,693.36,0,1,0,1,2,2015,6,1,4,33,58,1
12,1,3,5,1,0,1,1,21,54.32,17583.3,21,726.91,0,1,1,0,0,2016,1,20,16,29,22,0
25,0,1,2,1,3,0,2,12,480.93,9355.84,5,557.64,1,0,0,1,0,2015,5,1,15,0,32,1
17,0,0,5,0,0,1,2,6,30.57,21051.86,17,719.62,1,0,1,0,2,2015,5,15,3,28,8,0
24,0,3,1,1,1,2,0,13,625.21,78068.8,1,775.74,1,1,0,1,1,2017,5,15,10,34,25,0
50,0,0,0,0,3,2,0,17,34.49,31882.06,14,297.47,0,1,0,1,2,2015,2,21,3,48,43,1
35,0,0,2,1,1,2,1,13,49.28,22425.42,18,672.08,1,0,1,0,0,2017,4,28,23,47,28,1
15,0,3,0,0,3,1,1,13,46.24,14572.26,27,248.57,0,1,1,2,0,2016,12,10,16,56,46,1
62,0,0,0,1,3,1,1,2,824.19,10968.3,22,0.0,1,1,1,3,0,2016,11,18,4,46,21,1
13,0,0,4,0,0,2,0,18,158.05,34845.89,10,753.65,1,0,0,1,1,2015,3,24,20,14,14,0
60,1,0,1,1,3,1,0,16,30.76,45521.15,14,751.58,1,0,0,1,0,2017,12,15,10,41,38,0
28,0,1,1,0,0,1,1,9,830.76,29665.26,49,688.9,1,0,0,1,0,2016,2,10,0,0,41,1
17,1,0,3,1,0,2,0,9,198.73,48574.31,2,778.42,0,1,1,0,0,2016,4,21,22,29,26,0
36,1,0,5,1,1,2,0,7,40.06,19459.73,22,640.03,0,1,1,4,0,2016,10,19,4,2,17,1
20,0,0,0,0,0,3,0,13,129.55,32553.8,9,559.93,1,0,1,4,0,2015,5,9,13,15,10,1
54,1,1,0,1,1,1,1,12,739.7,1384.66,6,638.23,1,0,0,1,0,2017,12,16,9,21,52,1
44,1,2,2,1,0,3,0,5,323.28,1132.45,24,697.76,1,0,0,1,0,2015,11,2,8,29,42,1
35,0,0,3,0,0,2,0,5,53.96,71681.05,17,234.35,0,1,0,1,1,2016,5,31,23,18,39,0
46,0,2,0,1,3,0,2,6,327.71,28041.87,12,335.94,0,1,0,1,0,2015,4,19,6,49,17,1
23,1,3,1,1,1,1,1,16,58.45,40183.85,16,1147.23,0,1,0,1,2,2017,6,7,20,11,48,0
50,1,0,2,0,3,2,2,8,1170.04,42335.53,18,657.28,1,0,1,3,0,2016,1,3,14,58,43,1
16,1,1,2,1,0,2,1,6,1002.48,33579.12,15,579.11,0,1,1,2,2,2017,10,27,11,42,1,1
43,1,1,2,1,3,3,0,16,100.21,9631.06,11,678.21,1,0,0,1,2,2016,2,25,23,0,47,1
37,0,1,4,1,0,2,2,19,932.44,11697.25,20,776.82,0,1,1,0,2,2017,2,1,13,11,24,0
19,1,1,1,0,1,2,1,13,403.64,19640.74,8,733.92,1,1,0,1,1,2015,12,13,6,13,29,0
45,1,0,4,0,0,1,1,16,33.35,50776.51,4,436.16,0,1,0,1,1,2017,1,11,2,20,28,0
25,0,3,1,1,3,2,2,9,96.44,23317.1,10,744.6,1,0,1,3,0,2015,6,1,6,57,56,0
50,0,0,5,0,1,2,0,3,30.52,29763.31,16,0.0,0,1,0,1,0,2017,7,31,22,23,28,1
22,0,3,2,1,3,0,0,15,345.21,10536.26,8,0.0,1,0,0,1,0,2016,8,19,21,16,28,1
13,0,3,5,0,0,1,0,13,290.59,17949.05,11,117.85,0,1,0,1,0,2016,1,8,2,27,29,1
20,0,0,2,1,3,3,0,17,953.41,15509.92,7,958.31,1,0,1,4,0,2017,5,17,6,47,58,1
14,1,3,2,0,3,1,0,15,884.99,27021.26,20,673.91,1,0,0,1,0,2017,10,14,17,7,31,1
61,1,1,0,1,1,2,0,16,51.13,10811.69,28,557.96,0,1,0,1,0,2017,2,16,4,11,37,1
64,0,2,0,0,1,1,1,12,237.35,4571.71,29,0.0,0,1,0,1,0,2015,9,21,23,56,11,1
13,1,3,5,0,1,2,0,8,218.67,28492.9,6,615.83,1,0,1,4,0,2015,5,26,16,42,6,1
13,1,0,5,1,0,1,2,16,294.34,45936.93,25,786.63,1,0,1,3,0,2015,2,23,1,18,39,0
30,0,3,4,0,1,3,1,18,31.7,92506.69,9,776.48,1,0,1,4,1,2016,1,29,11,2,51,0
20,0,1,2,1,3,2,0,11,33.13,26964.97,12,662.42,0,1,1,3,0,2015,4,10,5,8,36,1
27,0,1,5,0,1,0,2,20,410.56,1778.98,8,746.67,0,1,1,3,0,2017,10,5,11,55,53,0
48,0,2,2,1,3,1,2,10,103.64,35327.81,24,565.28,1,0,0,1,0,2015,10,3,18,6,46,1
21,1,0,3,0,1,3,0,2,485.03,46954.06,13,788.46,1,0,1,4,1,2016,10,10,10,15,59,0
20,1,0,4,0,3,0,2,15,204.92,44483.55,8,849.56,1,1,0,1,1,2016,3,27,21,30,55,0
54,0,1,0,1,3,1,0,13,32.87,3533.34,10,651.86,1,0,0,1,0,2015,11,13,7,10,39,1
23,0,0,4,0,0,1,2,22,301.85,44981.8,16,777.41,0,1,1,4,0,2016,6,20,3,30,54,0
60,0,1,0,1,1,1,1,11,1054.07,22682.21,20,0.0,0,1,0,1,0,2016,11,21,18,15,32,1
52,1,1,5,0,0,3,2,5,366.34,43090.6,29,158.71,0,1,0,1,0,2016,1,5,19,31,8,0
38,1,1,0,0,0,1,1,4,159.36,25649.68,21,551.32,1,0,0,1,0,2016,3,31,19,23,23,1
35,0,0,3,0,1,3,2,21,63.85,2305.45,14,771.49,0,1,1,4,0,2015,9,26,22,28,28,0
23,1,1,2,1,3,0,2,8,782.95,4838.78,23,621.99,1,0,1,3,0,2015,11,19,3,9,19,1
64,0,2,1,1,0,3,0,10,595.2,45796.14,15,734.43,0,1,0,1,0,2017,2,4,17,19,46,0
16,0,1,2,0,0,1,2,10,97.84,45130.59,27,666.37,0,1,0,1,0,2016,1,15,7,8,0,1
62,0,2,2,0,0,0,1,10,491.1,38447.6,29,432.9,0,1,0,1,0,2015,11,5,1,3,41,1
14,1,0,2,0,3,1,0,3,103.76,28627.49,7,553.19,0,1,1,4,0,2017,6,7,8,59,35,1
50,0,2,2,1,3,2,2,13,77.42,33673.84,7,629.56,0,1,0,1,0,2017,2,11,6,32,18,1
61,0,0,2,0,0,1,0,9,49.26,25802.3,8,655.73,1,0,1,0,0,2016,12,17,18,17,11,1
23,1,1,5,0,3,2,1,19,174.66,16815.21,7,775.15,1,0,0,1,0,2016,7,12,6,5,25,0
26,0,0,0,1,3,0,0,23,513.09,23254.34,22,668.99,0,1,0,1,0,2016,5,28,13,3,29,1
47,0,0,2,1,1,1,0,19,43.4,18106.16,7,554.39,0,1,0,1,0,2016,3,27,3,28,11,1
20,0,1,4,1,1,2,2,18,31.97,15079.37,19,798.07,0,1,0,1,0,2017,10,1,8,44,9,0
11,0,1,5,0,0,2,1,17,170.35,32227.49,17,626.66,1,0,0,1,0,2017,3,1,23,43,28,1
19,0,0,2,1,1,1,2,17,649.41,43019.51,28,690.7,0,1,0,1,2,2017,11,1,17,35,9,1
48,1,0,1,1,3,2,2,10,31.23,47681.39,29,1473.64,0,1,1,3,0,2016,1,19,5,50,22,0
49,0,3,5,1,1,1,1,17,459.01,11673.33,10,755.06,0,1,1,2,0,2015,6,17,12,9,31,0
51,1,2,4,0,3,1,2,22,136.24,49289.82,27,742.01,0,1,1,4,0,2017,2,1,6,44,39,0
17,0,1,5,0,3,1,2,14,429.87,97733.29,10,1117.64,1,0,0,1,1,2017,11,4,16,23,8,0
28,1,0,4,1,1,3,2,16,109.91,18447.55,10,732.45,0,1,0,1,0,2016,11,21,0,47,34,0
47,0,0,2,1,3,0,2,9,830.2,35303.89,25,0.0,1,0,0,1,0,2015,2,18,8,18,48,1
44,0,3,4,1,0,1,0,12,591.94,27870.86,6,776.19,0,1,0,1,1,2016,1,21,10,45,17,0
14,0,1,1,0,0,1,0,10,542.03,42194.02,9,710.53,0,1,1,0,0,2016,12,17,14,1,45,0
30,0,1,0,1,3,0,2,2,204.7,4335.67,5,542.1,1,0,0,1,0,2016,11,9,8,33,0,1
26,1,0,1,1,3,2,0,2,142.39,1303.95,19,244.75,0,1,1,0,0,2017,1,23,23,9,20,1
16,0,1,4,0,1,3,2,7,86.57,12719.06,23,0.0,0,1,0,1,0,2017,6,1,8,22,52,0
50,0,2,4,1,3,2,2,15,966.46,47900.46,13,823.82,1,1,1,4,1,2017,6,9,19,50,59,0
47,1,0,0,1,1,2,2,22,90.23,7925.98,10,882.74,0,1,1,2,0,2017,12,4,1,33,48,1
45,1,1,2,0,3,2,1,18,60.75,29371.05,23,699.98,0,1,1,2,0,2017,7,17,9,30,32,1
26,0,1,5,1,0,1,1,12,294.27,37874.99,14,756.36,0,1,1,2,0,2015,6,15,7,12,31,0
56,0,1,3,0,3,0,2,5,1059.98,26500.2,24,0.0,1,1,0,1,0,2015,1,5,9,52,58,0
58,1,1,3,1,0,2,1,24,354.1,16863.84,16,1079.06,1,0,0,1,1,2017,11,9,4,4,49,0
25,0,1,3,0,3,2,2,26,123.61,38146.24,14,794.85,0,1,0,1,2,2017,9,18,7,11,32,0
23,1,2,3,1,0,0,1,15,301.03,57665.46,4,794.49,1,0,1,3,1,2016,9,25,3,31,24,0
10,0,1,1,1,3,1,2,6,77.97,19425.07,7,660.98,1,0,0,1,0,2015,1,25,14,42,45,1
64,1,1,2,1,3,1,2,2,33.98,17701.06,7,350.87,0,1,1,4,2,2015,10,12,21,41,21,1
23,0,1,2,0,3,2,1,13,904.3,26313.61,10,564.15,1,0,1,2,2,2015,2,26,8,53,46,1
38,1,2,0,1,0,2,0,14,230.34,38380.1,18,503.52,0,1,0,1,2,2015,12,19,2,56,2,1
22,1,0,0,0,0,2,1,15,305.84,43233.57,8,505.31,0,1,0,1,0,2015,10,27,7,37,59,1
60,1,0,1,0,3,2,2,17,291.37,20437.36,17,678.47,1,1,0,1,0,2016,3,27,18,1,49,1
22,1,0,2,1,0,0,0,11,531.55,40179.54,18,703.11,0,1,1,2,0,2016,5,7,22,26,41,1
32,1,1,0,1,3,2,0,20,128.39,30353.33,17,631.57,1,0,0,1,0,2017,1,2,5,35,0,1
13,0,0,4,1,1,0,0,13,561.87,21418.19,24,756.84,0,1,1,2,0,2015,5,15,14,33,42,0
48,1,1,3,0,1,2,2,22,36.94,30008.35,9,1092.4,1,0,1,3,1,2017,7,17,16,37,58,0
62,0,0,2,0,0,1,1,9,30.65,44277.5,20,629.47,0,1,0,1,0,2016,11,9,10,17,51,1
24,0,3,2,0,3,1,1,20,127.28,18339.18,1,975.84,1,0,1,4,2,2016,12,15,12,16,27,1
49,1,3,4,0,1,2,0,5,295.9,46910.59,10,757.33,1,0,0,1,1,2017,11,21,18,13,2,0
60,0,0,3,0,1,2,2,15,52.17,8420.17,6,797.24,1,0,1,0,0,2015,10,8,11,32,38,0
35,1,1,1,0,1,1,0,10,95.19,70373.88,19,0.0,0,1,1,2,1,2017,9,21,12,3,20,0
33,1,3,1,0,1,2,2,15,535.3,34508.33,19,0.0,1,1,0,1,1,2017,1,24,18,11,6,0
32,0,2,2,1,2,2,2,14,91.95,13363.36,17,607.0,1,0,1,3,0,2015,6,20,15,40,10,1
47,1,3,0,1,0,2,2,18,150.97,39042.65,12,670.68,1,0,1,2,0,2017,9,27,19,50,31,1
16,0,0,4,0,3,1,1,5,33.35,10946.85,28,718.45,1,0,1,4,0,2017,8,8,18,24,54,0
56,1,1,1,1,1,3,0,13,296.14,28906.35,19,609.09,0,1,1,2,2,2016,4,22,0,25,40,1
36,0,1,1,1,3,0,0,13,405.76,24236.74,28,907.9,1,0,1,3,0,2017,7,4,15,49,51,0
60,1,1,0,1,0,2,2,15,38.94,14104.52,21,677.41,1,0,1,0,0,2015,7,8,8,14,56,0
26,0,1,3,0,1,1,0,11,32.36,21393.36,8,707.51,0,1,1,4,0,2015,2,16,19,4,36,0
46,1,0,3,0,0,3,2,16,37.17,11045.69,27,407.57,0,1,0,1,0,2017,8,9,7,55,43,0
45,1,1,2,0,0,1,1,14,265.35,40318.13,28,667.74,0,1,1,0,0,2017,5,18,22,0,51,1
53,0,2,1,0,3,3,1,9,34.03,38957.37,29,777.33,0,1,1,3,0,2015,5,7,3,27,18,0
16,0,0,3,0,3,1,0,16,77.22,3598.49,16,843.09,0,1,1,3,1,2017,1,18,16,51,48,0
